# Grammar 例句漢字抽詞表
# 共 921 句、2043 個不同漢字詞
# 格式：<漢字詞>\t<出現次數>\t<例句>
# 餵 Gemini 提示詞建議：
# 「請給每個漢字詞的標準東京音平假名讀音（含 okurigana），格式 漢字詞\t讀音」

上手	2	ピアノが上手になりました。
読んでい	2	本を読んでいます。→ 本を読んでいる。
寒くない	2	寒くありません ＝ 寒くないです
新幹線	2	新幹線で仙台に行きます。
時まで	2	10時から18時まで営業します。
歩きます	2	コンビニまで歩きます。
財布	2	鍵と財布を持ってきました。
花	2	母に花を贈ります。
早退	2	熱がありますから、早退します。
韓国語	2	韓国語がわかります。
食器	2	棚の中に食器があります。
高いです	2	このカメラは高いですが、画質がいいです。
注文	2	サラダだけ注文します。
飲む	2	飲む→飲みます
見る	2	走る→走った、見る→見た
通ってい	2	弟が通っている学校。
見ます	2	出勤するまえに、ニュースを見ます。
欲	2	大きな本棚が欲しいです。
提出	2	来週金曜までに企画書を提出してください。
風	2	土曜日は風が強いかもしれません。
打合せに	2	朝一番に打合せに参加しなければなりません。
資格試験	2	資格試験に合格するために、毎日図書館へ通っています。
切符	2	出張の前に切符を買っておきます。
言いまし	2	部長は「来月から新制度が始まる」と言いました。
場合	2	地震の場合は机の下に隠れてください。
茶	2	予定が合えば、お茶でも飲みましょう。
課長	2	課長に提案を認められました。
苦手	1	彼は数学が苦手で、分数の計算に至っては小学生レベルだ。
分数	1	彼は数学が苦手で、分数の計算に至っては小学生レベルだ。
計算	1	彼は数学が苦手で、分数の計算に至っては小学生レベルだ。
小学生	1	彼は数学が苦手で、分数の計算に至っては小学生レベルだ。
昼間	1	真夏の外出、昼間の歩行に至ってはほとんど拷問だ。
歩行	1	真夏の外出、昼間の歩行に至ってはほとんど拷問だ。
拷問だ	1	真夏の外出、昼間の歩行に至ってはほとんど拷問だ。
本日	1	本日をもって、受付を締め切ります。
締め	1	本日をもって、受付を締め切ります。
切ります	1	本日をもって、受付を締め切ります。
誠意	1	誠意をもって対応いたします。
対応いたし	1	誠意をもって対応いたします。
本事業	1	本事業は来年3月をもって終了する予定です。
来年	1	本事業は来年3月をもって終了する予定です。
終了する	1	本事業は来年3月をもって終了する予定です。
病気	1	彼女は病気をものともせず、フルマラソンを完走した。
完走	1	彼女は病気をものともせず、フルマラソンを完走した。
選手たちは	1	選手たちは猛暑をものともせず、試合を最後までやり抜いた。
最後までや	1	選手たちは猛暑をものともせず、試合を最後までやり抜いた。
抜いた	1	選手たちは猛暑をものともせず、試合を最後までやり抜いた。
残り	1	残り時間、一秒たりとも無駄にしたくない。
一秒たりと	1	残り時間、一秒たりとも無駄にしたくない。
無駄	1	残り時間、一秒たりとも無駄にしたくない。
原価	1	原価を下回る取引は、一円たりとも値引きしない。
下回る	1	原価を下回る取引は、一円たりとも値引きしない。
取引	1	原価を下回る取引は、一円たりとも値引きしない。
一円たりと	1	原価を下回る取引は、一円たりとも値引きしない。
値引きしな	1	原価を下回る取引は、一円たりとも値引きしない。
医療	1	医療ミスは一件たりとも許されない。
一件たりと	1	医療ミスは一件たりとも許されない。
法律	1	たとえ社長であれ、法律を超えることはできない。
超えるこ	1	たとえ社長であれ、法律を超えることはできない。
暴力	1	どのような理由であれ、暴力は正当化できない。
正当化	1	どのような理由であれ、暴力は正当化できない。
初心	1	たとえベテランであれ、初心を忘れてはいけない。
忘れては	1	たとえベテランであれ、初心を忘れてはいけない。
厭わない	1	子供のためとあれば、親はどんな苦労も厭わない。
親友	1	親友の頼みとあれば、断るわけにはいかない。
頼みとあ	1	親友の頼みとあれば、断るわけにはいかない。
任務	1	この任務を任せられるのは、彼をおいてほかにいない。
任せられ	1	この任務を任せられるのは、彼をおいてほかにいない。
守れるの	1	この町の景観を守れるのは、地元の住民をおいてほかにない。
手作りなら	1	手作りならではの温かみがある。
現地ならで	1	現地ならではの食材を使った料理に出会えた。
食材	1	現地ならではの食材を使った料理に出会えた。
出会えた	1	現地ならではの食材を使った料理に出会えた。
県	1	海外旅行はおろか、この県を出たこともない。
出たこと	1	海外旅行はおろか、この県を出たこともない。
満点	1	満点は取れないまでも、合格点は取りたい。
取れない	1	満点は取れないまでも、合格点は取りたい。
合格点	1	満点は取れないまでも、合格点は取りたい。
取りたい	1	満点は取れないまでも、合格点は取りたい。
話せない	1	ネイティブのようには話せないまでも、日常会話はこなしたい。
冗談ならま	1	冗談ならまだしも、本気で言っているのか。
遅刻ならま	1	5分の遅刻ならまだしも、1時間遅れるのはありえない。
時間遅れるの	1	5分の遅刻ならまだしも、1時間遅れるのはありえない。
損害	1	小さなミスならまだしも、取引先に損害を与える規模の失敗は看過できない。
与える	1	小さなミスならまだしも、取引先に損害を与える規模の失敗は看過できない。
規模	1	小さなミスならまだしも、取引先に損害を与える規模の失敗は看過できない。
看過	1	小さなミスならまだしも、取引先に損害を与える規模の失敗は看過できない。
批判こそあ	1	彼の行動には批判こそあれ、賞賛の声はほとんど聞かれない。
賞賛	1	彼の行動には批判こそあれ、賞賛の声はほとんど聞かれない。
聞	1	彼の行動には批判こそあれ、賞賛の声はほとんど聞かれない。
祭りには	1	地元のお祭りには、地味さこそあれ、廃れる兆しはない。
地味	1	地元のお祭りには、地味さこそあれ、廃れる兆しはない。
廃れる	1	地元のお祭りには、地味さこそあれ、廃れる兆しはない。
兆	1	地元のお祭りには、地味さこそあれ、廃れる兆しはない。
直すまで	1	うまくいかなければ、もう一度やり直すまでだ。
動	1	電車が動かなければ、徒歩で帰るまでのことだ。
徒歩	1	電車が動かなければ、徒歩で帰るまでのことだ。
帰るまで	1	電車が動かなければ、徒歩で帰るまでのことだ。
着くなり	1	玄関に着くなり、彼はソファに倒れ込んだ。
倒れ	1	玄関に着くなり、彼はソファに倒れ込んだ。
改札	1	改札を出るなり、見知らぬ方に道を尋ねられた。
出るなり	1	改札を出るなり、見知らぬ方に道を尋ねられた。
見知らぬ	1	改札を出るなり、見知らぬ方に道を尋ねられた。
尋	1	改札を出るなり、見知らぬ方に道を尋ねられた。
鳴るが	1	チャイムが鳴るが早いか、子供たちは教室を飛び出した。
子供たちは	1	チャイムが鳴るが早いか、子供たちは教室を飛び出した。
店頭	1	新商品が発売されるが早いか、店頭から消えた。
消えた	1	新商品が発売されるが早いか、店頭から消えた。
覚ますや	1	目を覚ますや否や、彼はスマホを手に取った。
取った	1	目を覚ますや否や、彼はスマホを手に取った。
最終電車	1	最終電車のアナウンスが流れるや否や、乗客が一斉にホームへ急いだ。
流れるや	1	最終電車のアナウンスが流れるや否や、乗客が一斉にホームへ急いだ。
乗客	1	最終電車のアナウンスが流れるや否や、乗客が一斉にホームへ急いだ。
一斉	1	最終電車のアナウンスが流れるや否や、乗客が一斉にホームへ急いだ。
急いだ	1	最終電車のアナウンスが流れるや否や、乗客が一斉にホームへ急いだ。
片付けるそ	1	片付けるそばから子供に散らかされる。
散らかさ	1	片付けるそばから子供に散らかされる。
教わるそ	1	教わるそばから忘れてしまう。
看板	1	看板を拭くそばから、また砂埃がついてしまう。
拭くそば	1	看板を拭くそばから、また砂埃がついてしまう。
砂埃	1	看板を拭くそばから、また砂埃がついてしまう。
訴訟	1	問題は深刻化し、ついに訴訟に至った。
結び	1	長年の努力が実を結び、代表取締役に至った。
立案	1	企画の立案から実行に至るまで、彼女が一人で担当した。
実行	1	企画の立案から実行に至るまで、彼女が一人で担当した。
担当	1	企画の立案から実行に至るまで、彼女が一人で担当した。
交渉	1	長年の交渉を経て、両社の合併が実現した。
両社	1	長年の交渉を経て、両社の合併が実現した。
合併	1	長年の交渉を経て、両社の合併が実現した。
戦後	1	戦後の復興を経て、街は新しい姿を取り戻した。
復興	1	戦後の復興を経て、街は新しい姿を取り戻した。
姿	1	戦後の復興を経て、街は新しい姿を取り戻した。
取り	1	戦後の復興を経て、街は新しい姿を取り戻した。
戻	1	戦後の復興を経て、街は新しい姿を取り戻した。
大会	1	大会で優勝せんがため、彼は毎日厳しい練習に耐えた。
優勝せんが	1	大会で優勝せんがため、彼は毎日厳しい練習に耐えた。
毎日厳	1	大会で優勝せんがため、彼は毎日厳しい練習に耐えた。
耐えた	1	大会で優勝せんがため、彼は毎日厳しい練習に耐えた。
守らんが	1	家族を守らんがため、彼は危険な仕事も引き受けた。
危険な	1	家族を守らんがため、彼は危険な仕事も引き受けた。
達成すべく	1	目標を達成すべく、チーム全体で協力した。
技術者	1	一流の技術者になるべく、彼は海外留学を決意した。
過ちだっ	1	若さゆえの過ちだった。
批判	1	真面目であるがゆえに、かえって批判されることもある。
連休初日	1	連休初日とあって、空港は大混雑だった。
大混雑だった	1	連休初日とあって、空港は大混雑だった。
会場周辺	1	花火大会とあって、会場周辺は規制でいっぱいだった。
規制	1	花火大会とあって、会場周辺は規制でいっぱいだった。
君	1	君の将来を案じていればこそ、厳しいことを言う。
案じてい	1	君の将来を案じていればこそ、厳しいことを言う。
言う	1	君の将来を案じていればこそ、厳しいことを言う。
好きなこ	1	健康であればこそ、好きなことに挑戦できる。
既	1	既に約束した手前、今さら断れない。
断れない	1	既に約束した手前、今さら断れない。
弱音	1	後輩の手前、弱音を吐くわけにはいかない。
吐くわけ	1	後輩の手前、弱音を吐くわけにはいかない。
謝ったと	1	今さら謝ったところで、関係は戻らないだろう。
関係	1	今さら謝ったところで、関係は戻らないだろう。
戻らない	1	今さら謝ったところで、関係は戻らないだろう。
急いだと	1	どんなに急いだところで、最終便には間に合わない。
合わない	1	どんなに急いだところで、最終便には間に合わない。
慌てたと	1	慌てたところで、結果が変わるわけではない。
変わるわ	1	慌てたところで、結果が変わるわけではない。
言おうが	1	周囲が何と言おうが、自分の信念は曲げない。
信念	1	周囲が何と言おうが、自分の信念は曲げない。
曲げない	1	周囲が何と言おうが、自分の信念は曲げない。
毎朝	1	どんなに暑かろうと、毎朝のランニングは欠かさない。
立場	1	賛成にせよ反対にせよ、自分の立場を明確にすべきだ。
明確	1	賛成にせよ反対にせよ、自分の立場を明確にすべきだ。
番号	1	合格したと思いきや、番号を見間違えていた。
見間違えてい	1	合格したと思いきや、番号を見間違えていた。
簡単な	1	簡単なプロジェクトだと思いきや、実は非常に複雑だった。
非常	1	簡単なプロジェクトだと思いきや、実は非常に複雑だった。
複雑だった	1	簡単なプロジェクトだと思いきや、実は非常に複雑だった。
相談すれば	1	早めに相談すればいいものを、黙っているから問題がこじれる。
黙ってい	1	早めに相談すればいいものを、黙っているから問題がこじれる。
地図	1	地図を確認すればよかったものを、結局遠回りしてしまった。
確認すれば	1	地図を確認すればよかったものを、結局遠回りしてしまった。
結局遠回りして	1	地図を確認すればよかったものを、結局遠回りしてしまった。
誠	1	お忙しいところをお越しいただき、誠にありがとうございます。
休み	1	お休み中のところを恐れ入りますが、確認のお電話を差し上げました。
恐れ	1	お休み中のところを恐れ入りますが、確認のお電話を差し上げました。
入ります	1	お休み中のところを恐れ入りますが、確認のお電話を差し上げました。
上げまし	1	お休み中のところを恐れ入りますが、確認のお電話を差し上げました。
失われた	1	便利になったとはいうものの、失われたものも少なくない。
少なくな	1	便利になったとはいうものの、失われたものも少なくない。
円高だとは	1	円高だとはいうものの、海外旅行は依然として高く感じる。
依然	1	円高だとはいうものの、海外旅行は依然として高く感じる。
感じる	1	円高だとはいうものの、海外旅行は依然として高く感じる。
態度	1	彼のあの態度は失礼極まりない。
失礼極まりな	1	彼のあの態度は失礼極まりない。
危険極まりな	1	危険極まりない運転で、重大事故につながった。
重大事故	1	危険極まりない運転で、重大事故につながった。
不快極まりな	1	ラッシュ時の通勤電車は不快極まりない。
大役	1	このような大役を仰せつかり、光栄の至りでございます。
仰せつか	1	このような大役を仰せつかり、光栄の至りでございます。
至りでご	1	このような大役を仰せつかり、光栄の至りでございます。
若気	1	若気の至りで、失礼なことをしてしまった。
至りで	1	若気の至りで、失礼なことをしてしまった。
失礼なこと	1	若気の至りで、失礼なことをしてしまった。
頂き	1	国際会議でスピーチする機会を頂き、光栄の至りです。
至りです	1	国際会議でスピーチする機会を頂き、光栄の至りです。
支援	1	皆様のご支援に、感謝に堪えない。
堪えない	1	皆様のご支援に、感謝に堪えない。
悲惨な	1	あまりに悲惨な光景で、見るに堪えなかった。
光景	1	あまりに悲惨な光景で、見るに堪えなかった。
見るに	1	あまりに悲惨な光景で、見るに堪えなかった。
堪えなか	1	あまりに悲惨な光景で、見るに堪えなかった。
境遇	1	彼の境遇を思うと、同情を禁じ得ない。
思うと	1	彼の境遇を思うと、同情を禁じ得ない。
同情	1	彼の境遇を思うと、同情を禁じ得ない。
空襲	1	空襲の記録を読み、悲しみを禁じ得なかった。
記録	1	空襲の記録を読み、悲しみを禁じ得なかった。
読み	1	空襲の記録を読み、悲しみを禁じ得なかった。
悲	1	空襲の記録を読み、悲しみを禁じ得なかった。
想像	1	彼の苦労は想像に難くない。
願ってや	1	皆様のますますのご発展を願ってやみません。
後輩たちの	1	後輩たちの活躍を期待してやまない。
活躍	1	後輩たちの活躍を期待してやまない。
期待	1	後輩たちの活躍を期待してやまない。
几帳面	1	兄の几帳面さにひきかえ、弟はいつも部屋が散らかっている。
散らかっ	1	兄の几帳面さにひきかえ、弟はいつも部屋が散らかっている。
静まり	1	都会の静まり返った夜にひきかえ、下町の夜は人の声が絶えない。
返った	1	都会の静まり返った夜にひきかえ、下町の夜は人の声が絶えない。
下町	1	都会の静まり返った夜にひきかえ、下町の夜は人の声が絶えない。
絶えない	1	都会の静まり返った夜にひきかえ、下町の夜は人の声が絶えない。
聞いた	1	合格の知らせを聞いた時の嬉しさといったらない。
込みっぷ	1	この町の冬の冷え込みっぷりったらない。
泥だらけ	1	手と言わず足と言わず、泥だらけになった。
市街地	1	市街地と言わず郊外と言わず、町中がお祭りムードに包まれた。
町中	1	市街地と言わず郊外と言わず、町中がお祭りムードに包まれた。
包まれた	1	市街地と言わず郊外と言わず、町中がお祭りムードに包まれた。
第一志望	1	まさか第一志望に合格するとは、思いもよらなかった。
合格すると	1	まさか第一志望に合格するとは、思いもよらなかった。
思いもよ	1	まさか第一志望に合格するとは、思いもよらなかった。
無名	1	このような無名の店にこれほどの名品があるとは、驚きだ。
名品	1	このような無名の店にこれほどの名品があるとは、驚きだ。
子ったら	1	うちの子ったら、また宿題を忘れていったわ。
近所	1	近所のおばあちゃんったら、いつも手作りの漬物を届けてくれる。
手作りの	1	近所のおばあちゃんったら、いつも手作りの漬物を届けてくれる。
漬物	1	近所のおばあちゃんったら、いつも手作りの漬物を届けてくれる。
届けてく	1	近所のおばあちゃんったら、いつも手作りの漬物を届けてくれる。
若手	1	最近の若手ときたら、挨拶もろくにできない。
忘れる	1	うちの上司ときたら、出張のたびにお土産の約束を忘れる。
困難な	1	困難な状況にあっても、彼は希望を失わなかった。
希望	1	困難な状況にあっても、彼は希望を失わなかった。
失わなか	1	困難な状況にあっても、彼は希望を失わなかった。
重く	1	部長ともなると、責任も重く、裁量も広くなる。
裁量	1	部長ともなると、責任も重く、裁量も広くなる。
広くなる	1	部長ともなると、責任も重く、裁量も広くなる。
入場制限	1	ゴールデンウィークともなると、人気テーマパークは入場制限が出るほど混雑する。
混雑する	1	ゴールデンウィークともなると、人気テーマパークは入場制限が出るほど混雑する。
私生活	1	代表取締役ともなれば、私生活にも世間の目が注がれる。
世間	1	代表取締役ともなれば、私生活にも世間の目が注がれる。
注	1	代表取締役ともなれば、私生活にも世間の目が注がれる。
街全体	1	地域の花火大会ともなれば、街全体が一気にお祭りムードになる。
香りが	1	どこともなく甘い香りが漂ってきた。
漂ってき	1	どこともなく甘い香りが漂ってきた。
見るとも	1	見るともなくテレビを眺めていたら、見覚えのある街が映っていた。
眺めてい	1	見るともなくテレビを眺めていたら、見覚えのある街が映っていた。
見覚えのあ	1	見るともなくテレビを眺めていたら、見覚えのある街が映っていた。
映ってい	1	見るともなくテレビを眺めていたら、見覚えのある街が映っていた。
笑ってい	1	笑っているのとも泣いているのともつかない表情だった。
泣いてい	1	笑っているのとも泣いているのともつかない表情だった。
表情だった	1	笑っているのとも泣いているのともつかない表情だった。
口ぶりに	1	本気とも冗談ともつかない彼の口ぶりに、最初は戸惑った。
最初	1	本気とも冗談ともつかない彼の口ぶりに、最初は戸惑った。
戸惑った	1	本気とも冗談ともつかない彼の口ぶりに、最初は戸惑った。
借金	1	借金してまで、ブランド品を買う必要はない。
品	1	借金してまで、ブランド品を買う必要はない。
徹夜	1	徹夜してまで並んで、限定スイーツを手に入れた。
並んで	1	徹夜してまで並んで、限定スイーツを手に入れた。
限定	1	徹夜してまで並んで、限定スイーツを手に入れた。
入れた	1	徹夜してまで並んで、限定スイーツを手に入れた。
教育者	1	教育者にあるまじき発言だ。
発言だ	1	教育者にあるまじき発言だ。
公人	1	公人として許すまじき暴言が議会で飛び出した。
許すまじ	1	公人として許すまじき暴言が議会で飛び出した。
暴言	1	公人として許すまじき暴言が議会で飛び出した。
議会	1	公人として許すまじき暴言が議会で飛び出した。
駐車するべ	1	ここに駐車するべからず。
込むべか	1	川に飛び込むべからず。
突破	1	その試験は難しかろうが、準備を重ねれば突破できるはずだ。
屋外	1	真夏の屋外は暑かろうが、祭りの熱気は一見の価値がある。
熱気	1	真夏の屋外は暑かろうが、祭りの熱気は一見の価値がある。
一見	1	真夏の屋外は暑かろうが、祭りの熱気は一見の価値がある。
価値	1	真夏の屋外は暑かろうが、祭りの熱気は一見の価値がある。
指導者たるも	1	指導者たるもの、常に冷静であるべきだ。
常	1	指導者たるもの、常に冷静であるべきだ。
冷静	1	指導者たるもの、常に冷静であるべきだ。
専門家たるも	1	専門家たるもの、自らの言葉に責任を持たなければならない。
自らの	1	専門家たるもの、自らの言葉に責任を持たなければならない。
言葉	1	専門家たるもの、自らの言葉に責任を持たなければならない。
持たなけ	1	専門家たるもの、自らの言葉に責任を持たなければならない。
努力なくし	1	日々の努力なくして成功はあり得ない。
協力なくし	1	住民の協力なくして、この地域の再生はあり得なかった。
再生	1	住民の協力なくして、この地域の再生はあり得なかった。
歳	1	50歳にして初めて海外に渡航した。
渡航	1	50歳にして初めて海外に渡航した。
研究者	1	彼は研究者にして起業家でもある。
起業家	1	彼は研究者にして起業家でもある。
待ってま	1	「待ってました」とばかりに、彼は勢いよく手を挙げた。
勢いよく	1	「待ってました」とばかりに、彼は勢いよく手を挙げた。
挙げた	1	「待ってました」とばかりに、彼は勢いよく手を挙げた。
想定内	1	想定内のことだから、驚くには当たらない。
驚くには	1	想定内のことだから、驚くには当たらない。
初対面	1	初対面で飴を渡されたぐらいで、戸惑うには当たらない。
飴	1	初対面で飴を渡されたぐらいで、戸惑うには当たらない。
渡	1	初対面で飴を渡されたぐらいで、戸惑うには当たらない。
戸惑うには	1	初対面で飴を渡されたぐらいで、戸惑うには当たらない。
礼	1	お礼かたがた、ご挨拶に伺いました。
伺いまし	1	お礼かたがた、ご挨拶に伺いました。
挨拶回りも	1	出張かたがた、取引先への挨拶回りも済ませてきた。
済ませて	1	出張かたがた、取引先への挨拶回りも済ませてきた。
勤めるか	1	会社に勤めるかたわら、週末は小説を執筆している。
務めるか	1	教師を務めるかたわら、地域のボランティアにも精力的に関わっている。
精力的	1	教師を務めるかたわら、地域のボランティアにも精力的に関わっている。
関わって	1	教師を務めるかたわら、地域のボランティアにも精力的に関わっている。
寄った	1	散歩がてら、コンビニに立ち寄った。
運動	1	運動がてら、隣駅まで歩いて通勤した。
隣駅まで	1	運動がてら、隣駅まで歩いて通勤した。
歩いて	1	運動がてら、隣駅まで歩いて通勤した。
通勤	1	運動がてら、隣駅まで歩いて通勤した。
泥まみれ	1	泥まみれになって子供と遊んだ。
遊んだ	1	泥まみれになって子供と遊んだ。
汗まみれ	1	汗まみれになりながら、祭りの神輿を担いだ。
神輿	1	汗まみれになりながら、祭りの神輿を担いだ。
担いだ	1	汗まみれになりながら、祭りの神輿を担いだ。
黒ずくめ	1	今日は黒ずくめのコーディネートで出かけた。
今週	1	今週は表彰、昇進、受賞といいことずくめの一週間だった。
表彰	1	今週は表彰、昇進、受賞といいことずくめの一週間だった。
昇進	1	今週は表彰、昇進、受賞といいことずくめの一週間だった。
受賞	1	今週は表彰、昇進、受賞といいことずくめの一週間だった。
一週間だった	1	今週は表彰、昇進、受賞といいことずくめの一週間だった。
体重	1	食べ歩き旅行は美味しいものずくめで、体重が増えた。
業績	1	今期の業績は、チームの努力いかんにかかっている。
努力いかん	1	今期の業績は、チームの努力いかんにかかっている。
成否	1	プロジェクトの成否は、初動いかんで決まる。
初動いかん	1	プロジェクトの成否は、初動いかんで決まる。
天候	1	天候のいかんにかかわらず、イベントは予定通り開催される。
旅立った	1	家族の心配をよそに、彼は一人で海外に旅立った。
起業	1	周囲の反対をよそに、彼女は起業の道を選んだ。
選んだ	1	周囲の反対をよそに、彼女は起業の道を選んだ。
最新	1	最新の技術をもってしても、解決しきれない問題がある。
解決	1	最新の技術をもってしても、解決しきれない問題がある。
経験豊富な	1	経験豊富なベテランをもってしても、あの案件は手強かった。
案件	1	経験豊富なベテランをもってしても、あの案件は手強かった。
手強	1	経験豊富なベテランをもってしても、あの案件は手強かった。
東京公演	1	東京公演を皮切りに、全国ツアーが始まった。
始まった	1	東京公演を皮切りに、全国ツアーが始まった。
一連	1	新商品の発売を皮切りに、一連のマーケティング施策が展開された。
施策	1	新商品の発売を皮切りに、一連のマーケティング施策が展開された。
観客	1	この映画は、観客を感動させずにはおかない。
視聴者	1	このドキュメンタリーは、視聴者に深く考えさせずにはおかない。
考えさせ	1	このドキュメンタリーは、視聴者に深く考えさせずにはおかない。
謝らずに	1	ここまで来たら、謝らずにはすまないだろう。
説明せずに	1	責任者である以上、説明せずにはすまない。
中止	1	台風の影響で、イベントの中止を余儀なくされた。
再開発	1	再開発の影響で、老舗は移転を余儀なくされた。
移転	1	再開発の影響で、老舗は移転を余儀なくされた。
前進するの	1	ただ前進するのみだ。
乗り	1	この状況を乗り切る方法は、ただ粘り強く続けるのみだ。
切る	1	この状況を乗り切る方法は、ただ粘り強く続けるのみだ。
粘り	1	この状況を乗り切る方法は、ただ粘り強く続けるのみだ。
強く	1	この状況を乗り切る方法は、ただ粘り強く続けるのみだ。
続けるの	1	この状況を乗り切る方法は、ただ粘り強く続けるのみだ。
条件	1	条件が合えば、引き受けないものでもない。
受けない	1	条件が合えば、引き受けないものでもない。
折り	1	価格が折り合えば、高級店で食事することも考えないものでもない。
高級店	1	価格が折り合えば、高級店で食事することも考えないものでもない。
食事するこ	1	価格が折り合えば、高級店で食事することも考えないものでもない。
考えない	1	価格が折り合えば、高級店で食事することも考えないものでもない。
独断	1	彼には独断で決める嫌いがある。
決める	1	彼には独断で決める嫌いがある。
指示	1	うちの上司は細かい指示を出しすぎる嫌いがある。
泣くのは	1	子供ではあるまいし、泣くのはもうやめなさい。
取引する	1	初めて取引する相手ではあるまいし、こんな初歩的なミスはあり得ない。
相手	1	初めて取引する相手ではあるまいし、こんな初歩的なミスはあり得ない。
初歩的な	1	初めて取引する相手ではあるまいし、こんな初歩的なミスはあり得ない。
必死	1	彼女は泣かんばかりに、必死で頼み込んだ。
頼み	1	彼女は泣かんばかりに、必死で頼み込んだ。
試食	1	「ぜひ試食してください」と言わんばかりに、店主が新作を差し出してきた。
言わんば	1	「ぜひ試食してください」と言わんばかりに、店主が新作を差し出してきた。
客様あって	1	お客様あっての商売だ。
商売だ	1	お客様あっての商売だ。
健康あって	1	健康あっての挑戦だ。体を壊しては元も子もない。
挑戦だ	1	健康あっての挑戦だ。体を壊しては元も子もない。
元	1	健康あっての挑戦だ。体を壊しては元も子もない。
子	1	健康あっての挑戦だ。体を壊しては元も子もない。
怠けがち	1	最近、ともすると怠けがちになってしまう。
慣れると	1	便利さに慣れると、ともすれば感謝の気持ちを忘れがちだ。
気持ちを	1	便利さに慣れると、ともすれば感謝の気持ちを忘れがちだ。
忘れがち	1	便利さに慣れると、ともすれば感謝の気持ちを忘れがちだ。
被害	1	被害は一地域にとどまらず、全国へと広がった。
一地域	1	被害は一地域にとどまらず、全国へと広がった。
広く	1	この企業の影響は国内にとどまらず、海外にも広く及んでいる。
及んでい	1	この企業の影響は国内にとどまらず、海外にも広く及んでいる。
名前すら	1	名前すら知らない。
基礎的な	1	この基礎的な理論すら理解していないとは、驚きだ。
理論すら	1	この基礎的な理論すら理解していないとは、驚きだ。
完全	1	今日を限りに、タバコを完全にやめる。
今月	1	今月を限りに、老舗のうどん店が幕を下ろす。
幕	1	今月を限りに、老舗のうどん店が幕を下ろす。
下ろす	1	今月を限りに、老舗のうどん店が幕を下ろす。
春めいて	1	一気に春めいてきた。
提灯	1	提灯が並べられ、街が祭りめいてきた。
並べられ	1	提灯が並べられ、街が祭りめいてきた。
祭りめい	1	提灯が並べられ、街が祭りめいてきた。
運び	1	100キロからある荷物を、彼は一人で運び切った。
天守閣	1	城の天守閣は、高さ50メートルからある巨大な建築だ。
巨大な	1	城の天守閣は、高さ50メートルからある巨大な建築だ。
建築だ	1	城の天守閣は、高さ50メートルからある巨大な建築だ。
逃げよう	1	逃げようにも逃げられない状況だった。
逃げられ	1	逃げようにも逃げられない状況だった。
状況だった	1	逃げようにも逃げられない状況だった。
数	1	予約しようにも、席が数ヶ月先まで埋まっていて予約できない。
月先まで	1	予約しようにも、席が数ヶ月先まで埋まっていて予約できない。
埋まって	1	予約しようにも、席が数ヶ月先まで埋まっていて予約できない。
犯すこと	1	プロとは言い条、ミスを犯すこともある。
食	1	食の都とは言い条、どの店も美味しいとは限らない。
都	1	食の都とは言い条、どの店も美味しいとは限らない。
多	1	多かれ少なかれ、誰もがストレスを抱えている。
少なかれ	1	多かれ少なかれ、誰もがストレスを抱えている。
抱えてい	1	多かれ少なかれ、誰もがストレスを抱えている。
遅	1	遅かれ早かれ、人口減少は街の風景を変えてしまうだろう。
早	1	遅かれ早かれ、人口減少は街の風景を変えてしまうだろう。
風景	1	遅かれ早かれ、人口減少は街の風景を変えてしまうだろう。
変えてし	1	遅かれ早かれ、人口減少は街の風景を変えてしまうだろう。
叱られる	1	遅刻した上に忘れ物をし、最後には上司に叱られる始末だ。
悪くなる	1	食べすぎて、帰りの電車で気分が悪くなる始末だ。
断りなし	1	断りなしに、人の物を使ってはいけない。
使っては	1	断りなしに、人の物を使ってはいけない。
予約なしに	1	予約なしには、人気ラーメン店には入れない。
入れない	1	予約なしには、人気ラーメン店には入れない。
接待	1	接待にかこつけて、高級料亭で食事をさせてもらった。
高級料亭	1	接待にかこつけて、高級料亭で食事をさせてもらった。
全幅	1	彼は全幅の信頼を置くに足る人物だ。
置くに	1	彼は全幅の信頼を置くに足る人物だ。
人物だ	1	彼は全幅の信頼を置くに足る人物だ。
名所だ	1	あの歴史ある城は、一度訪れるに足る名所だ。
絶好	1	絶好の天気と相まって、イベントは大盛況だった。
大盛況だった	1	絶好の天気と相まって、イベントは大盛況だった。
人情味	1	地域の人情味と相まって、商店街の活気がさらに増している。
活気	1	地域の人情味と相まって、商店街の活気がさらに増している。
増	1	地域の人情味と相まって、商店街の活気がさらに増している。
秘密	1	あの人に秘密を打ち明けたが最後、あっという間に噂が広がる。
打ち	1	あの人に秘密を打ち明けたが最後、あっという間に噂が広がる。
明けたが	1	あの人に秘密を打ち明けたが最後、あっという間に噂が広がる。
噂	1	あの人に秘密を打ち明けたが最後、あっという間に噂が広がる。
放題	1	食べ放題に入ったが最後、食べすぎて動けなくなる。
入ったが	1	食べ放題に入ったが最後、食べすぎて動けなくなる。
動けなく	1	食べ放題に入ったが最後、食べすぎて動けなくなる。
地球	1	地球の平均気温は上昇しつつある。
平均気温	1	地球の平均気温は上昇しつつある。
上昇	1	地球の平均気温は上昇しつつある。
伝統工芸	1	伝統工芸の技術が失われつつある。
失われつ	1	伝統工芸の技術が失われつつある。
家問題	1	都市部の空き家問題が深刻化しつつある。
落ちるば	1	体力は落ちるばかりだ。
